FECHA,PRODUCTO,SECTOR,PRECIO MEDIO,PROCEDENCIA
2019-08,RABANOS,HORTALIZAS,0.62,MercaMadrid
2019-08,REMOLACHA,HORTALIZAS,1.50,MercaMadrid
2019-08,RESTO DE FRUTAS,FRUTAS,0.01,MercaMadrid
2019-08,SANDIAS,FRUTAS,0.44,MercaMadrid
2019-08,SETAS,HORTALIZAS,4.05,MercaMadrid
2019-08,TIRABEQUES,HORTALIZAS,6.50,MercaMadrid
2019-08,TOMATES,HORTALIZAS,1.18,MercaMadrid
2019-08,UVAS,FRUTAS,1.39,MercaMadrid
2019-08,YAME,HORTALIZAS,1.50,MercaMadrid
2019-08,YUCA,HORTALIZAS,1.10,MercaMadrid
2019-08,ZANAHORIAS,HORTALIZAS,0.73,MercaMadrid
2019-09,ACEITUNAS,FRUTAS,3.46,MercaMadrid
2019-09,ACELGAS,HORTALIZAS,0.77,MercaMadrid
2019-09,AGUACATES,FRUTAS,4.22,MercaMadrid
2019-09,AJOS,HORTALIZAS,3.18,MercaMadrid
2019-09,ALBARICOQUES,FRUTAS,1.50,MercaMadrid
2019-09,ALCACHOFAS,HORTALIZAS,2.47,MercaMadrid
2019-09,APIO,HORTALIZAS,1.02,MercaMadrid
2019-09,BATATAS,HORTALIZAS,1.20,MercaMadrid
2019-09,BERENJENAS,HORTALIZAS,1.11,MercaMadrid
2019-09,BERROS,HORTALIZAS,9.00,MercaMadrid
2019-09,BONIATOS,HORTALIZAS,1.50,MercaMadrid
2019-09,BROCOLI,HORTALIZAS,2.13,MercaMadrid
2019-09,CALABACINES,HORTALIZAS,0.57,MercaMadrid
2019-09,CALABAZAS,HORTALIZAS,0.90,MercaMadrid
2019-09,CAQUIS,FRUTAS,1.60,MercaMadrid
2019-09,CARDOS,HORTALIZAS,1.50,MercaMadrid
2019-09,CASTAÑAS,FRUTAS,3.14,MercaMadrid
2019-09,CEBOLLAS,HORTALIZAS,0.90,MercaMadrid
2019-09,CHAMPIÑON,HORTALIZAS,1.81,MercaMadrid
2019-09,CHIRIMOYAS,FRUTAS,2.43,MercaMadrid
2019-09,CHIRIVIAS,HORTALIZAS,1.50,MercaMadrid
2019-09,CIRUELAS,FRUTAS,1.01,MercaMadrid
2019-09,COCOS,FRUTAS,1.33,MercaMadrid
2019-09,COLES-REPOLLO,HORTALIZAS,1.12,MercaMadrid
2019-09,COLIFLORES,HORTALIZAS,2.47,MercaMadrid
2019-09,DATILES,FRUTAS,8.80,MercaMadrid
2019-09,ENDIVIAS,HORTALIZAS,0.75,MercaMadrid
2019-09,ESCAROLAS,HORTALIZAS,0.66,MercaMadrid
2019-09,ESPARRAGOS,HORTALIZAS,7.68,MercaMadrid
2019-09,ESPINACAS,HORTALIZAS,1.30,MercaMadrid
2019-09,FISALIS,FRUTAS,7.20,MercaMadrid
2019-09,FRAMBUESAS,FRUTAS,10.40,MercaMadrid
2019-09,FRESONES,FRUTAS,2.90,MercaMadrid
2019-09,FRUTA DE LA PASION,FRUTAS,6.00,MercaMadrid
2019-09,FRUTOS SECOS,FRUTAS,5.06,MercaMadrid
2019-09,GRANADAS,FRUTAS,1.70,MercaMadrid
2019-09,GRELOS,HORTALIZAS,0.74,MercaMadrid
2019-09,GROSELLA,FRUTAS,16.00,MercaMadrid
2019-09,GUINDILLAS,HORTALIZAS,2.75,MercaMadrid
2019-09,GUISANTES,HORTALIZAS,1.13,MercaMadrid
2019-09,HABAS VERDES,HORTALIZAS,1.50,MercaMadrid
2019-09,HIGO CHUMBO,FRUTAS,1.20,MercaMadrid
2019-09,HIGOS,FRUTAS,2.66,MercaMadrid
2019-09,HINOJO,HORTALIZAS,1.25,MercaMadrid
2019-09,JENGIBRE,HORTALIZAS,2.00,MercaMadrid
2019-09,JUDIAS VERDES,HORTALIZAS,3.36,MercaMadrid
2019-09,KIWI,FRUTAS,3.14,MercaMadrid
2019-09,LAUREL,HORTALIZAS,0.37,MercaMadrid
2019-09,LECHUGAS,HORTALIZAS,0.50,MercaMadrid
2019-09,LIMA,FRUTAS,1.80,MercaMadrid
2019-09,LIMONES,FRUTAS,0.96,MercaMadrid
2019-09,LOMBARDA,HORTALIZAS,0.62,MercaMadrid
2019-09,MAIZ,HORTALIZAS,8.75,MercaMadrid
2019-09,MANDARINAS,FRUTAS,1.67,MercaMadrid
2019-09,MANGOS,FRUTAS,2.30,MercaMadrid
2019-09,MANZANAS,FRUTAS,1.26,MercaMadrid
2019-09,MELOCOTONES,FRUTAS,1.20,MercaMadrid
2019-09,MELONES,FRUTAS,1.14,MercaMadrid
2019-09,MEMBRILLOS,FRUTAS,1.20,MercaMadrid
2019-09,MORAS,FRUTAS,9.00,MercaMadrid
2019-09,NABOS,HORTALIZAS,0.75,MercaMadrid
2019-09,NARANJAS,FRUTAS,0.92,MercaMadrid
2019-09,NECTARINAS,FRUTAS,0.89,MercaMadrid
2019-09,NUECES,FRUTAS,3.40,MercaMadrid
2019-09,PAPAYOS,FRUTAS,2.89,MercaMadrid
2019-09,PARAGUAYAS,FRUTAS,1.15,MercaMadrid
2019-09,PATATAS,PATATAS,0.42,MercaMadrid
2019-09,PEPINOS,HORTALIZAS,0.85,MercaMadrid
2019-09,PERAS,FRUTAS,1.13,MercaMadrid
2019-09,PEREJIL,HORTALIZAS,0.80,MercaMadrid
2019-09,PIMIENTOS,HORTALIZAS,1.56,MercaMadrid
2019-09,PITAHAYA,FRUTAS,8.50,MercaMadrid
2019-09,PIÑA,FRUTAS,0.97,MercaMadrid
2019-09,PLATANOS,FRUTAS,1.23,MercaMadrid
2019-09,POMELOS,FRUTAS,1.27,MercaMadrid
2019-09,PUERROS,HORTALIZAS,0.97,MercaMadrid
2019-09,RABANOS,HORTALIZAS,0.62,MercaMadrid
2019-09,REMOLACHA,HORTALIZAS,1.50,MercaMadrid
2019-09,ROMANESCU,HORTALIZAS,2.70,MercaMadrid
2019-09,SANDIAS,FRUTAS,0.42,MercaMadrid
2019-09,SETAS,HORTALIZAS,11.01,MercaMadrid
2019-09,TIRABEQUES,HORTALIZAS,7.38,MercaMadrid
2019-09,TOMATES,HORTALIZAS,1.39,MercaMadrid
2019-09,UVAS,FRUTAS,1.31,MercaMadrid
2019-09,YAME,HORTALIZAS,1.50,MercaMadrid
2019-09,YUCA,HORTALIZAS,1.10,MercaMadrid
2019-09,ZANAHORIAS,HORTALIZAS,0.74,MercaMadrid
2019-10,ACEITUNAS,FRUTAS,3.46,MercaMadrid
2019-10,ACELGAS,HORTALIZAS,0.86,MercaMadrid
2019-10,AGUACATES,FRUTAS,4.82,MercaMadrid
2019-10,AJOS,HORTALIZAS,4.07,MercaMadrid
2019-10,ALBARICOQUES,FRUTAS,1.50,MercaMadrid
2019-10,ALCACHOFAS,HORTALIZAS,2.57,MercaMadrid
2019-10,APIO,HORTALIZAS,1.00,MercaMadrid
2019-10,BATATAS,HORTALIZAS,1.20,MercaMadrid
2019-10,BERENJENAS,HORTALIZAS,0.83,MercaMadrid
2019-10,BERROS,HORTALIZAS,8.55,MercaMadrid
2019-10,BONIATOS,HORTALIZAS,1.34,MercaMadrid
2019-10,BORRAJAS,HORTALIZAS,1.45,MercaMadrid
2019-10,BROCOLI,HORTALIZAS,1.43,MercaMadrid
2019-10,CALABACINES,HORTALIZAS,0.56,MercaMadrid
2019-10,CALABAZAS,HORTALIZAS,0.83,MercaMadrid
2019-10,CAQUIS,FRUTAS,1.32,MercaMadrid
2019-10,CARAMBOLA,FRUTAS,8.00,MercaMadrid
2019-10,CASTAÑAS,FRUTAS,3.87,MercaMadrid
2019-10,CEBOLLAS,HORTALIZAS,0.86,MercaMadrid
2019-10,CHAMPIÑON,HORTALIZAS,1.69,MercaMadrid
2019-10,CHIRIMOYAS,FRUTAS,1.75,MercaMadrid
2019-10,CHIRIVIAS,HORTALIZAS,1.43,MercaMadrid
2019-10,CIRUELAS,FRUTAS,1.10,MercaMadrid
2019-10,COCOS,FRUTAS,1.02,MercaMadrid
2019-10,COLES-REPOLLO,HORTALIZAS,1.01,MercaMadrid
2019-10,COLIFLORES,HORTALIZAS,2.01,MercaMadrid
2019-10,DATILES,FRUTAS,8.60,MercaMadrid
2019-10,ENDIVIAS,HORTALIZAS,0.72,MercaMadrid
2019-10,ESCAROLAS,HORTALIZAS,0.70,MercaMadrid
2019-10,ESPARRAGOS,HORTALIZAS,7.71,MercaMadrid
2019-10,ESPINACAS,HORTALIZAS,1.19,MercaMadrid
2019-10,FRAMBUESAS,FRUTAS,10.35,MercaMadrid
2019-10,FRESONES,FRUTAS,3.69,MercaMadrid
2019-10,FRUTOS SECOS,FRUTAS,5.06,MercaMadrid
2019-10,GRANADAS,FRUTAS,1.08,MercaMadrid
2019-10,GRELOS,HORTALIZAS,0.74,MercaMadrid
2019-10,GROSELLA,FRUTAS,16.00,MercaMadrid
2019-10,GUISANTES,HORTALIZAS,5.42,MercaMadrid
2019-10,HABAS VERDES,HORTALIZAS,1.50,MercaMadrid
2019-10,HIGO CHUMBO,FRUTAS,1.40,MercaMadrid
2019-10,HIGOS,FRUTAS,2.72,MercaMadrid
2019-10,HINOJO,HORTALIZAS,1.25,MercaMadrid
2019-10,JENGIBRE,HORTALIZAS,2.00,MercaMadrid
2019-10,JUDIAS VERDES,HORTALIZAS,2.71,MercaMadrid
2019-10,KIWI,FRUTAS,3.25,MercaMadrid
2019-10,LAUREL,HORTALIZAS,0.34,MercaMadrid
2019-10,LECHUGAS,HORTALIZAS,0.50,MercaMadrid
2019-10,LIMA,FRUTAS,1.90,MercaMadrid
2019-10,LIMONES,FRUTAS,0.95,MercaMadrid
2019-10,LOMBARDA,HORTALIZAS,0.59,MercaMadrid
2019-10,MAIZ,HORTALIZAS,9.98,MercaMadrid
2019-10,MANDARINAS,FRUTAS,1.47,MercaMadrid
2019-10,MANGOS,FRUTAS,1.38,MercaMadrid
2019-10,MANZANAS,FRUTAS,1.24,MercaMadrid
2019-10,MARACUYA,FRUTAS,6.40,MercaMadrid
2019-10,MELOCOTONES,FRUTAS,1.28,MercaMadrid
2019-10,MELONES,FRUTAS,1.36,MercaMadrid
2019-10,MEMBRILLOS,FRUTAS,0.95,MercaMadrid
2019-10,MORAS,FRUTAS,9.03,MercaMadrid
2019-10,NABOS,HORTALIZAS,0.77,MercaMadrid
2019-10,NARANJAS,FRUTAS,0.91,MercaMadrid
2019-10,NECTARINAS,FRUTAS,0.83,MercaMadrid
2019-10,NUECES,FRUTAS,3.60,MercaMadrid
2019-10,PAPAYOS,FRUTAS,2.89,MercaMadrid
2019-10,PARAGUAYAS,FRUTAS,2.30,MercaMadrid
2019-10,PATATAS,PATATAS,0.42,MercaMadrid
2019-10,PEPINOS,HORTALIZAS,0.70,MercaMadrid
2019-10,PERAS,FRUTAS,1.11,MercaMadrid
2019-10,PEREJIL,HORTALIZAS,0.78,MercaMadrid
2019-10,PERETAS,FRUTAS,0.01,MercaMadrid
2019-10,PIMIENTOS,HORTALIZAS,1.42,MercaMadrid
2019-10,PIÑA,FRUTAS,1.15,MercaMadrid
2019-10,PLATANOS,FRUTAS,1.44,MercaMadrid
2019-10,POMELOS,FRUTAS,1.26,MercaMadrid
2019-10,PUERROS,HORTALIZAS,0.93,MercaMadrid
2019-10,RABANOS,HORTALIZAS,0.57,MercaMadrid
2019-10,REMOLACHA,HORTALIZAS,1.42,MercaMadrid
2019-10,ROMANESCU,HORTALIZAS,2.50,MercaMadrid
2019-10,SANDIAS,FRUTAS,0.53,MercaMadrid
2019-10,SETAS,HORTALIZAS,9.83,MercaMadrid
2019-10,TIRABEQUES,HORTALIZAS,7.50,MercaMadrid
2019-10,TOMATES,HORTALIZAS,1.50,MercaMadrid
2019-10,UVAS,FRUTAS,1.29,MercaMadrid
2019-10,YAME,HORTALIZAS,1.50,MercaMadrid
2019-10,YUCA,HORTALIZAS,1.06,MercaMadrid
2019-10,ZANAHORIAS,HORTALIZAS,0.76,MercaMadrid
2019-11,ACEITUNAS,FRUTAS,3.46,MercaMadrid
2019-11,ACELGAS,HORTALIZAS,0.57,MercaMadrid
2019-11,AGUACATES,FRUTAS,4.68,MercaMadrid
2019-11,AJOS,HORTALIZAS,3.74,MercaMadrid
2019-11,ALCACHOFAS,HORTALIZAS,2.65,MercaMadrid
2019-11,ALPICOCES,HORTALIZAS,0.01,MercaMadrid
2019-11,APIO,HORTALIZAS,0.92,MercaMadrid
2019-11,AVELLANAS,FRUTAS,6.00,MercaMadrid
2019-11,BATATAS,HORTALIZAS,1.20,MercaMadrid
2019-11,BERENJENAS,HORTALIZAS,0.99,MercaMadrid
2019-11,BERROS,HORTALIZAS,8.10,MercaMadrid
2019-11,BONIATOS,HORTALIZAS,1.00,MercaMadrid
2019-11,BORRAJAS,HORTALIZAS,1.00,MercaMadrid
2019-11,BROCOLI,HORTALIZAS,1.67,MercaMadrid
2019-11,CALABACINES,HORTALIZAS,0.82,MercaMadrid
2019-11,CALABAZAS,HORTALIZAS,0.58,MercaMadrid
2019-11,CAQUIS,FRUTAS,0.93,MercaMadrid
2019-11,CARLOTAS,HORTALIZAS,0.01,MercaMadrid
2019-11,CASTAÑAS,FRUTAS,3.48,MercaMadrid
2019-11,CEBOLLAS,HORTALIZAS,0.81,MercaMadrid
2019-11,CEREZAS,FRUTAS,9.90,MercaMadrid
2019-11,CHAMPIÑON,HORTALIZAS,1.75,MercaMadrid
2019-11,CHIRIMOYAS,FRUTAS,1.91,MercaMadrid
2019-11,CHIRIVIAS,HORTALIZAS,1.30,MercaMadrid
2019-11,CIRUELAS,FRUTAS,1.02,MercaMadrid
2019-11,COCOS,FRUTAS,0.70,MercaMadrid
2019-11,COLES-REPOLLO,HORTALIZAS,0.87,MercaMadrid
2019-11,COLIFLORES,HORTALIZAS,1.75,MercaMadrid
2019-11,DATILES,FRUTAS,8.40,MercaMadrid
2019-11,ENDIVIAS,HORTALIZAS,0.61,MercaMadrid
2019-11,ESCAROLAS,HORTALIZAS,0.62,MercaMadrid
2019-11,ESPARRAGOS,HORTALIZAS,7.42,MercaMadrid
2019-11,ESPINACAS,HORTALIZAS,1.00,MercaMadrid
2019-11,FISALIS,FRUTAS,7.60,MercaMadrid
2019-11,FRAMBUESAS,FRUTAS,10.00,MercaMadrid
2019-11,FRESONES,FRUTAS,4.52,MercaMadrid
2019-11,FRUTA DE LA PASION,FRUTAS,7.00,MercaMadrid
2019-11,FRUTOS SECOS,FRUTAS,5.05,MercaMadrid
2019-11,GRANADAS,FRUTAS,1.01,MercaMadrid
2019-11,GRELOS,HORTALIZAS,0.60,MercaMadrid
2019-11,GROSELLA,FRUTAS,15.00,MercaMadrid
2019-11,GUAYABOS,FRUTAS,6.00,MercaMadrid
2019-11,GUINDILLAS,HORTALIZAS,2.40,MercaMadrid
2019-11,GUISANTES,HORTALIZAS,4.68,MercaMadrid
2019-11,HABAS VERDES,HORTALIZAS,2.06,MercaMadrid
2019-11,HIGOS,FRUTAS,2.85,MercaMadrid
2019-11,HINOJO,HORTALIZAS,1.30,MercaMadrid
2019-11,JENGIBRE,HORTALIZAS,2.00,MercaMadrid
2019-11,JUDIAS VERDES,HORTALIZAS,3.03,MercaMadrid
2019-11,KIWI,FRUTAS,3.13,MercaMadrid
2019-11,LAUREL,HORTALIZAS,0.30,MercaMadrid
2019-11,LECHUGAS,HORTALIZAS,0.48,MercaMadrid
2019-11,LIMA,FRUTAS,2.62,MercaMadrid
2019-11,LIMONES,FRUTAS,0.96,MercaMadrid
2019-11,LOMBARDA,HORTALIZAS,0.50,MercaMadrid
2019-11,MAIZ,HORTALIZAS,12.50,MercaMadrid
2019-11,MANDARINAS,FRUTAS,1.15,MercaMadrid
2019-11,MANGOS,FRUTAS,1.68,MercaMadrid
2019-11,MANZANAS,FRUTAS,1.30,MercaMadrid
2019-11,MELOCOTONES,FRUTAS,1.30,MercaMadrid
2019-11,MELONES,FRUTAS,1.26,MercaMadrid
2019-11,MEMBRILLOS,FRUTAS,0.84,MercaMadrid
2019-11,MORAS,FRUTAS,10.00,MercaMadrid
2019-11,NABOS,HORTALIZAS,0.83,MercaMadrid
2019-11,NARANJAS,FRUTAS,0.93,MercaMadrid
2019-11,NECTARINAS,FRUTAS,0.65,MercaMadrid
2019-11,NUECES,FRUTAS,4.00,MercaMadrid
2019-11,PAPAYOS,FRUTAS,2.89,MercaMadrid
2019-11,PATATAS,PATATAS,0.45,MercaMadrid
2019-11,PEPINOS,HORTALIZAS,0.86,MercaMadrid
2019-11,PERAS,FRUTAS,1.22,MercaMadrid
2019-11,PEREJIL,HORTALIZAS,0.75,MercaMadrid
2019-11,PIMIENTOS,HORTALIZAS,1.36,MercaMadrid
2019-11,PITAHAYA,FRUTAS,8.90,MercaMadrid
2019-11,PIÑA,FRUTAS,1.10,MercaMadrid
2019-11,PLATANOS,FRUTAS,1.39,MercaMadrid
2019-11,POMELOS,FRUTAS,1.02,MercaMadrid
2019-11,PUERROS,HORTALIZAS,0.97,MercaMadrid
2019-11,RABANOS,HORTALIZAS,0.50,MercaMadrid
2019-11,REMOLACHA,HORTALIZAS,1.20,MercaMadrid
2019-11,RESTO DE FRUTAS,FRUTAS,0.01,MercaMadrid
2019-11,ROMANESCU,HORTALIZAS,2.38,MercaMadrid
2019-11,SANDIAS,FRUTAS,0.94,MercaMadrid
2019-11,SETAS,HORTALIZAS,11.02,MercaMadrid
2019-11,TABELLA,HORTALIZAS,0.01,MercaMadrid
2019-11,TIRABEQUES,HORTALIZAS,7.50,MercaMadrid
2019-11,TOMATES,HORTALIZAS,1.39,MercaMadrid
2019-11,UVAS,FRUTAS,1.43,MercaMadrid
2019-11,YAME,HORTALIZAS,1.50,MercaMadrid
2019-11,YUCA,HORTALIZAS,1.00,MercaMadrid
2019-11,ZANAHORIAS,HORTALIZAS,0.82,MercaMadrid
2019-12,ACEITUNAS,FRUTAS,3.46,MercaMadrid
2019-12,ACELGAS,HORTALIZAS,0.58,MercaMadrid
2019-12,AGUACATES,FRUTAS,3.03,MercaMadrid
2019-12,AJOS,HORTALIZAS,3.49,MercaMadrid
2019-12,ALBARICOQUES,FRUTAS,1.50,MercaMadrid
2019-12,ALCACHOFAS,HORTALIZAS,2.55,MercaMadrid
2019-12,APIO,HORTALIZAS,0.92,MercaMadrid
2019-12,BATATAS,HORTALIZAS,1.20,MercaMadrid
2019-12,BERENJENAS,HORTALIZAS,0.98,MercaMadrid
2019-12,BERROS,HORTALIZAS,8.10,MercaMadrid
2019-12,BONIATOS,HORTALIZAS,1.00,MercaMadrid
2019-12,BORRAJAS,HORTALIZAS,1.48,MercaMadrid
2019-12,BROCOLI,HORTALIZAS,1.56,MercaMadrid
2019-12,CALABACINES,HORTALIZAS,1.02,MercaMadrid
2019-12,CALABAZAS,HORTALIZAS,0.55,MercaMadrid
2019-12,CAQUIS,FRUTAS,1.00,MercaMadrid
2019-12,CASTAÑAS,FRUTAS,3.02,MercaMadrid
2019-12,CEBOLLAS,HORTALIZAS,1.21,MercaMadrid
2019-12,CEREZAS,FRUTAS,11.17,MercaMadrid
2019-12,CHAMPIÑON,HORTALIZAS,1.70,MercaMadrid
2019-12,CHIRIMOYAS,FRUTAS,2.38,MercaMadrid
2019-12,CHIRIVIAS,HORTALIZAS,1.30,MercaMadrid
2019-12,CIRUELAS,FRUTAS,1.64,MercaMadrid
2019-12,COCOS,FRUTAS,0.72,MercaMadrid
2019-12,COLES-REPOLLO,HORTALIZAS,0.78,MercaMadrid
2019-12,COLIFLORES,HORTALIZAS,1.64,MercaMadrid
2019-12,DATILES,FRUTAS,8.40,MercaMadrid
2019-12,ENDIVIAS,HORTALIZAS,0.61,MercaMadrid
2019-12,ESCAROLAS,HORTALIZAS,0.61,MercaMadrid
2019-12,ESPARRAGOS,HORTALIZAS,7.24,MercaMadrid
2019-12,ESPINACAS,HORTALIZAS,1.00,MercaMadrid
2019-12,FISALIS,FRUTAS,6.67,MercaMadrid
2019-12,FRAMBUESAS,FRUTAS,9.91,MercaMadrid
2019-12,FRESONES,FRUTAS,6.00,MercaMadrid
2019-12,FRUTOS SECOS,FRUTAS,5.05,MercaMadrid
2019-12,GRANADAS,FRUTAS,1.18,MercaMadrid
2019-12,GRELOS,HORTALIZAS,0.51,MercaMadrid
2019-12,GROSELLA,FRUTAS,15.00,MercaMadrid
2019-12,GUISANTES,HORTALIZAS,3.57,MercaMadrid
2019-12,HABAS VERDES,HORTALIZAS,2.00,MercaMadrid
2019-12,HIGOS,FRUTAS,2.85,MercaMadrid
2019-12,JENGIBRE,HORTALIZAS,2.00,MercaMadrid
2019-12,JUDIAS VERDES,HORTALIZAS,2.68,MercaMadrid
2019-12,KIWI,FRUTAS,3.20,MercaMadrid
2019-12,LAUREL,HORTALIZAS,0.30,MercaMadrid
2019-12,LECHUGAS,HORTALIZAS,0.47,MercaMadrid
2019-12,LIMA,FRUTAS,2.51,MercaMadrid
2019-12,LIMONES,FRUTAS,1.04,MercaMadrid
2019-12,LITCHIS,FRUTAS,6.13,MercaMadrid
2019-12,LOMBARDA,HORTALIZAS,0.47,MercaMadrid
2019-12,MAIZ,HORTALIZAS,12.50,MercaMadrid
2019-12,MANDARINAS,FRUTAS,1.04,MercaMadrid
2019-12,MANGOS,FRUTAS,1.72,MercaMadrid
2019-12,MANZANAS,FRUTAS,1.40,MercaMadrid
2019-12,MARACUYA,FRUTAS,6.40,MercaMadrid
2019-12,MELOCOTONES,FRUTAS,3.00,MercaMadrid
2019-12,MELONES,FRUTAS,1.28,MercaMadrid
2019-12,MEMBRILLOS,FRUTAS,0.80,MercaMadrid
2019-12,MORAS,FRUTAS,10.00,MercaMadrid
2019-12,NABOS,HORTALIZAS,0.83,MercaMadrid
2019-12,NARANJAS,FRUTAS,0.86,MercaMadrid
2019-12,NECTARINAS,FRUTAS,0.80,MercaMadrid
2019-12,NUECES,FRUTAS,4.00,MercaMadrid
2019-12,OCRA,FRUTAS,4.00,MercaMadrid
2019-12,PAPAYOS,FRUTAS,2.89,MercaMadrid
2019-12,PATATAS,PATATAS,0.46,MercaMadrid
2019-12,PEPINOS,HORTALIZAS,1.10,MercaMadrid
2019-12,PERAS,FRUTAS,1.35,MercaMadrid
2019-12,PEREJIL,HORTALIZAS,0.75,MercaMadrid
2019-12,PIMIENTOS,HORTALIZAS,1.55,MercaMadrid
2019-12,PITAHAYA,FRUTAS,8.90,MercaMadrid
2019-12,PIÑA,FRUTAS,1.25,MercaMadrid
2019-12,PLATANOS,FRUTAS,0.98,MercaMadrid
2019-12,POMELOS,FRUTAS,1.02,MercaMadrid
2019-12,PUERROS,HORTALIZAS,1.03,MercaMadrid
2019-12,RABANOS,HORTALIZAS,0.50,MercaMadrid
2019-12,REMOLACHA,HORTALIZAS,1.20,MercaMadrid
2019-12,RESTO DE FRUTAS,FRUTAS,0.01,MercaMadrid
2019-12,RESTO HORTALIZAS,HORTALIZAS,0.01,MercaMadrid
2019-12,ROMANESCU,HORTALIZAS,1.75,MercaMadrid
2019-12,SANDIAS,FRUTAS,0.72,MercaMadrid
2019-12,SETAS,HORTALIZAS,9.41,MercaMadrid
2019-12,TIRABEQUES,HORTALIZAS,7.58,MercaMadrid
2019-12,TOMATES,HORTALIZAS,1.65,MercaMadrid
2019-12,UVAS,FRUTAS,1.66,MercaMadrid
2019-12,YAME,HORTALIZAS,1.50,MercaMadrid
2019-12,YUCA,HORTALIZAS,1.00,MercaMadrid
2019-12,ZANAHORIAS,HORTALIZAS,0.82,MercaMadrid
2020-01,ACEITUNAS,FRUTAS,3.46,MercaMadrid
2020-01,ACELGAS,HORTALIZAS,0.79,MercaMadrid
2020-01,AGUACATES,FRUTAS,3.36,MercaMadrid
2020-01,AJOS,HORTALIZAS,3.03,MercaMadrid
2020-01,ALBARICOQUES,FRUTAS,2.00,MercaMadrid
2020-01,ALCACHOFAS,HORTALIZAS,2.25,MercaMadrid
2020-01,APIO,HORTALIZAS,0.93,MercaMadrid
2020-01,BATATAS,HORTALIZAS,1.20,MercaMadrid
2020-01,BERENJENAS,HORTALIZAS,1.69,MercaMadrid
2020-01,BERROS,HORTALIZAS,8.10,MercaMadrid
2020-01,BONIATOS,HORTALIZAS,1.00,MercaMadrid
2020-01,BORRAJAS,HORTALIZAS,1.53,MercaMadrid
2020-01,BROCOLI,HORTALIZAS,1.42,MercaMadrid
2020-01,CALABACINES,HORTALIZAS,1.76,MercaMadrid
2020-01,CALABAZAS,HORTALIZAS,0.55,MercaMadrid
2020-01,CAQUIS,FRUTAS,1.03,MercaMadrid
2020-01,CARDOS,HORTALIZAS,1.50,MercaMadrid
2020-01,CARLOTAS,HORTALIZAS,0.01,MercaMadrid
2020-01,CASTAÑAS,FRUTAS,2.43,MercaMadrid
2020-01,CEBOLLAS,HORTALIZAS,1.07,MercaMadrid
2020-01,CEREZAS,FRUTAS,8.00,MercaMadrid
2020-01,CHAMPIÑON,HORTALIZAS,1.76,MercaMadrid
2020-01,CHIRIMOYAS,FRUTAS,2.57,MercaMadrid
2020-01,CHIRIVIAS,HORTALIZAS,1.30,MercaMadrid
2020-01,CIRUELAS,FRUTAS,1.61,MercaMadrid
2020-01,COCOS,FRUTAS,0.80,MercaMadrid
2020-01,COLES-REPOLLO,HORTALIZAS,0.82,MercaMadrid
2020-01,COLIFLORES,HORTALIZAS,2.19,MercaMadrid
2020-01,DATILES,FRUTAS,8.40,MercaMadrid
2020-01,ENDIVIAS,HORTALIZAS,0.61,MercaMadrid
2020-01,ESCAROLAS,HORTALIZAS,0.62,MercaMadrid
2020-01,ESPARRAGOS,HORTALIZAS,7.96,MercaMadrid
2020-01,ESPINACAS,HORTALIZAS,1.00,MercaMadrid
2020-01,FRAMBUESAS,FRUTAS,9.60,MercaMadrid
2020-01,FRESONES,FRUTAS,2.89,MercaMadrid
2020-01,FRUTA DE LA PASION,FRUTAS,6.50,MercaMadrid
2020-01,FRUTOS SECOS,FRUTAS,5.05,MercaMadrid
2020-01,GRANADAS,FRUTAS,1.76,MercaMadrid
2020-01,GRELOS,HORTALIZAS,0.63,MercaMadrid
2020-01,GROSELLA,FRUTAS,15.00,MercaMadrid
2020-01,GUINDILLAS,HORTALIZAS,2.40,MercaMadrid
2020-01,GUISANTES,HORTALIZAS,2.92,MercaMadrid
2020-01,HABAS VERDES,HORTALIZAS,2.35,MercaMadrid
2020-01,JENGIBRE,HORTALIZAS,2.00,MercaMadrid
2020-01,JUDIAS VERDES,HORTALIZAS,3.62,MercaMadrid
2020-01,KIWI,FRUTAS,3.54,MercaMadrid
2020-01,LAUREL,HORTALIZAS,0.30,MercaMadrid
2020-01,LECHUGAS,HORTALIZAS,0.55,MercaMadrid
2020-01,LIMA,FRUTAS,2.06,MercaMadrid
2020-01,LIMONES,FRUTAS,0.89,MercaMadrid
2020-01,LOMBARDA,HORTALIZAS,0.46,MercaMadrid
2020-01,MAIZ,HORTALIZAS,12.50,MercaMadrid
2020-01,MANDARINAS,FRUTAS,1.28,MercaMadrid
2020-01,MANGOS,FRUTAS,2.30,MercaMadrid
2020-01,MANZANAS,FRUTAS,1.30,MercaMadrid
2020-01,MELOCOTONES,FRUTAS,4.25,MercaMadrid
2020-01,MELONES,FRUTAS,1.24,MercaMadrid
2020-01,MORAS,FRUTAS,10.00,MercaMadrid
2020-01,NABOS,HORTALIZAS,0.83,MercaMadrid
2020-01,NARANJAS,FRUTAS,0.84,MercaMadrid
2020-01,NUECES,FRUTAS,4.00,MercaMadrid
2020-01,OCRA,FRUTAS,8.00,MercaMadrid
2020-01,PAPAYOS,FRUTAS,2.89,MercaMadrid
2020-01,PARAGUAYAS,FRUTAS,4.00,MercaMadrid
2020-01,PATATAS,PATATAS,0.48,MercaMadrid
2020-01,PEPINOS,HORTALIZAS,1.90,MercaMadrid
2020-01,PERAS,FRUTAS,1.71,MercaMadrid
