Fecha,Año,Mes,CCAA,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Consumo per capita,Gasto per capita
03-2018,2018,3,Galicia,LECHUGA/ESC./ENDIVIA,794.32,1815.52,2.29,56.81,0.29,0.66
03-2018,2018,3,Galicia,ESPARRAGOS,41.69,223.78,5.37,7.72,0.02,0.08
03-2018,2018,3,Galicia,VERDURAS DE HOJA,308.15,687.79,2.23,20.11,0.11,0.25
03-2018,2018,3,Galicia,BERENJENAS,149.76,221.79,1.48,12.21,0.05,0.08
03-2018,2018,3,Galicia,ZANAHORIAS,950.49,818.99,0.86,64.37,0.34,0.3
03-2018,2018,3,Galicia,CALABACINES,650.81,863.09,1.33,37.64,0.23,0.31
03-2018,2018,3,Galicia,OTR.HORTALIZAS/VERD.,2330.16,5450.27,2.34,74.32,0.84,1.97
03-2018,2018,3,Galicia,BROCOLI,535.48,1210.15,2.26,26.03,0.19,0.44
03-2018,2018,3,Galicia,ALCACHOFAS,185.84,309.07,1.66,15.16,0.07,0.11
03-2018,2018,3,Galicia,VERD./HORT. IV GAMA,994.16,2613.5,2.63,56.46,0.36,0.94
03-2018,2018,3,La Rioja,TOTAL PATATAS,477.12,391.34,0.82,61.7,1.51,1.24
03-2018,2018,3,La Rioja,PATATAS FRESCAS,388.13,281.0,0.72,51.99,1.23,0.89
03-2018,2018,3,La Rioja,PATATAS CONGELADAS,6.59,7.79,1.18,3.74,0.02,0.02
03-2018,2018,3,La Rioja,PATATAS PROCESADAS,16.48,102.55,6.22,28.88,0.05,0.32
03-2018,2018,3,La Rioja,T.HORTALIZAS FRESCAS,1333.78,2610.99,1.96,92.88,4.21,8.25
03-2018,2018,3,La Rioja,TOMATES,202.26,317.54,1.57,48.82,0.64,1.0
03-2018,2018,3,La Rioja,CEBOLLAS,159.73,198.92,1.25,56.29,0.5,0.63
03-2018,2018,3,La Rioja,AJOS,20.06,78.72,3.92,34.95,0.06,0.25
03-2018,2018,3,La Rioja,COLES,17.17,27.87,1.62,13.19,0.05,0.09
03-2018,2018,3,La Rioja,PEPINOS,10.44,19.28,1.85,15.17,0.03,0.06
03-2018,2018,3,La Rioja,JUDIAS VERDES,63.24,205.5,3.25,21.68,0.2,0.65
03-2018,2018,3,La Rioja,PIMIENTOS,125.45,238.98,1.9,58.37,0.4,0.76
03-2018,2018,3,La Rioja,CHAMPIÑONES+O.SETAS,22.87,101.03,4.42,35.09,0.07,0.32
03-2018,2018,3,La Rioja,LECHUGA/ESC./ENDIVIA,126.0,319.85,2.54,67.73,0.4,1.01
03-2018,2018,3,La Rioja,ESPARRAGOS,11.01,74.74,6.79,7.67,0.03,0.24
03-2018,2018,3,La Rioja,VERDURAS DE HOJA,56.61,93.88,1.66,31.84,0.18,0.3
03-2018,2018,3,La Rioja,BERENJENAS,8.4,12.36,1.47,10.42,0.03,0.04
03-2018,2018,3,La Rioja,ZANAHORIAS,78.95,55.68,0.71,36.99,0.25,0.18
03-2018,2018,3,La Rioja,CALABACINES,82.1,121.45,1.48,52.45,0.26,0.38
03-2018,2018,3,La Rioja,OTR.HORTALIZAS/VERD.,349.49,745.18,2.13,70.78,1.1,2.35
03-2018,2018,3,La Rioja,BROCOLI,44.41,47.73,1.07,21.05,0.14,0.15
03-2018,2018,3,La Rioja,ALCACHOFAS,72.0,138.7,1.93,27.45,0.23,0.44
03-2018,2018,3,La Rioja,VERD./HORT. IV GAMA,129.74,368.17,2.84,43.35,0.41,1.16
03-2018,2018,3,Madrid,TOTAL PATATAS,13602.88,10504.45,0.77,80.87,2.19,1.69
03-2018,2018,3,Madrid,PATATAS FRESCAS,9283.62,6113.39,0.66,71.66,1.49,0.98
03-2018,2018,3,Madrid,PATATAS CONGELADAS,520.09,657.38,1.26,11.03,0.08,0.11
03-2018,2018,3,Madrid,PATATAS PROCESADAS,759.83,3733.68,4.91,45.2,0.12,0.6
03-2018,2018,3,Madrid,T.HORTALIZAS FRESCAS,27933.45,50880.99,1.82,96.4,4.49,8.18
03-2018,2018,3,Madrid,TOMATES,5822.66,9628.92,1.65,79.41,0.94,1.55
03-2018,2018,3,Madrid,CEBOLLAS,3434.71,3648.07,1.06,72.26,0.55,0.59
03-2018,2018,3,Madrid,AJOS,367.42,1482.07,4.03,36.73,0.06,0.24
03-2018,2018,3,Madrid,COLES,800.04,952.57,1.19,26.96,0.13,0.15
03-2018,2018,3,Madrid,PEPINOS,535.36,839.89,1.57,20.22,0.09,0.13
03-2018,2018,3,Madrid,JUDIAS VERDES,1175.75,2976.77,2.53,36.73,0.19,0.48
03-2018,2018,3,Madrid,PIMIENTOS,2345.34,4438.03,1.89,62.86,0.38,0.71
03-2018,2018,3,Madrid,CHAMPIÑONES+O.SETAS,618.44,2501.27,4.04,34.41,0.1,0.4
03-2018,2018,3,Madrid,LECHUGA/ESC./ENDIVIA,1235.28,3995.2,3.23,55.94,0.2,0.64
03-2018,2018,3,Madrid,ESPARRAGOS,598.7,1142.12,1.91,14.43,0.1,0.18
03-2018,2018,3,Madrid,VERDURAS DE HOJA,819.92,1996.52,2.44,35.29,0.13,0.32
03-2018,2018,3,Madrid,BERENJENAS,627.16,874.18,1.39,25.36,0.1,0.14
03-2018,2018,3,Madrid,ZANAHORIAS,1755.81,1655.82,0.94,60.28,0.28,0.27
03-2018,2018,3,Madrid,CALABACINES,2233.84,3177.27,1.42,55.66,0.36,0.51
03-2018,2018,3,Madrid,OTR.HORTALIZAS/VERD.,5563.03,11572.3,2.08,81.67,0.89,1.86
03-2018,2018,3,Madrid,BROCOLI,666.86,998.34,1.5,22.21,0.11,0.16
03-2018,2018,3,Madrid,ALCACHOFAS,1211.97,1936.05,1.6,26.65,0.19,0.31
03-2018,2018,3,Madrid,VERD./HORT. IV GAMA,3332.53,9498.74,2.85,70.64,0.54,1.53
03-2018,2018,3,Murcia,TOTAL PATATAS,4291.27,3590.08,0.84,91.58,3.01,2.52
03-2018,2018,3,Murcia,PATATAS FRESCAS,3206.88,2342.92,0.73,73.46,2.25,1.65
03-2018,2018,3,Murcia,PATATAS CONGELADAS,189.85,236.31,1.24,18.29,0.13,0.17
03-2018,2018,3,Murcia,PATATAS PROCESADAS,178.91,1010.85,5.65,59.22,0.13,0.71
03-2018,2018,3,Murcia,T.HORTALIZAS FRESCAS,7417.73,13159.54,1.77,97.36,5.21,9.24
03-2018,2018,3,Murcia,TOMATES,1553.46,2558.47,1.65,77.82,1.09,1.8
03-2018,2018,3,Murcia,CEBOLLAS,927.76,933.0,1.01,75.1,0.65,0.66
03-2018,2018,3,Murcia,AJOS,97.6,378.08,3.87,42.78,0.07,0.27
03-2018,2018,3,Murcia,COLES,120.17,136.58,1.14,21.33,0.08,0.1
03-2018,2018,3,Murcia,PEPINOS,192.84,279.69,1.45,24.21,0.14,0.2
03-2018,2018,3,Murcia,JUDIAS VERDES,199.9,620.0,3.1,30.29,0.14,0.44
03-2018,2018,3,Murcia,PIMIENTOS,547.01,941.94,1.72,64.01,0.38,0.66
03-2018,2018,3,Murcia,CHAMPIÑONES+O.SETAS,269.23,746.67,2.77,41.59,0.19,0.52
03-2018,2018,3,Murcia,LECHUGA/ESC./ENDIVIA,480.38,1319.16,2.75,58.92,0.34,0.93
03-2018,2018,3,Murcia,ESPARRAGOS,68.63,275.35,4.01,12.33,0.05,0.19
03-2018,2018,3,Murcia,VERDURAS DE HOJA,156.68,338.48,2.16,26.35,0.11,0.24
03-2018,2018,3,Murcia,BERENJENAS,237.36,362.01,1.53,35.17,0.17,0.25
03-2018,2018,3,Murcia,ZANAHORIAS,339.33,301.59,0.89,54.98,0.24,0.21
03-2018,2018,3,Murcia,CALABACINES,478.31,676.61,1.41,56.34,0.34,0.48
03-2018,2018,3,Murcia,OTR.HORTALIZAS/VERD.,1749.08,3291.9,1.88,81.57,1.23,2.31
03-2018,2018,3,Murcia,BROCOLI,139.66,175.89,1.26,15.29,0.1,0.12
03-2018,2018,3,Murcia,ALCACHOFAS,400.21,619.39,1.55,30.81,0.28,0.43
03-2018,2018,3,Murcia,VERD./HORT. IV GAMA,820.53,1980.04,2.41,66.11,0.58,1.39
03-2018,2018,3,Navarra,TOTAL PATATAS,1524.14,1022.87,0.67,75.84,2.57,1.73
03-2018,2018,3,Navarra,PATATAS FRESCAS,1054.07,662.79,0.63,61.58,1.78,1.12
03-2018,2018,3,Navarra,PATATAS CONGELADAS,11.07,15.73,1.42,2.28,0.02,0.03
03-2018,2018,3,Navarra,PATATAS PROCESADAS,91.8,344.36,3.75,39.4,0.15,0.58
03-2018,2018,3,Navarra,T.HORTALIZAS FRESCAS,2829.48,5536.68,1.96,96.9,4.78,9.35
03-2018,2018,3,Navarra,TOMATES,293.48,512.14,1.75,61.3,0.5,0.86
03-2018,2018,3,Navarra,CEBOLLAS,380.2,419.81,1.1,62.91,0.64,0.71
03-2018,2018,3,Navarra,AJOS,30.03,152.18,5.07,42.03,0.05,0.26
03-2018,2018,3,Navarra,COLES,133.12,119.63,0.9,20.07,0.22,0.2
03-2018,2018,3,Navarra,PEPINOS,50.06,73.26,1.46,22.47,0.08,0.12
03-2018,2018,3,Navarra,JUDIAS VERDES,103.77,305.92,2.95,41.28,0.18,0.52
03-2018,2018,3,Navarra,PIMIENTOS,169.1,356.29,2.11,71.97,0.29,0.6
03-2018,2018,3,Navarra,CHAMPIÑONES+O.SETAS,66.23,279.25,4.22,41.23,0.11,0.47
03-2018,2018,3,Navarra,LECHUGA/ESC./ENDIVIA,291.58,769.37,2.64,74.42,0.49,1.3
03-2018,2018,3,Navarra,ESPARRAGOS,8.45,43.38,5.13,9.64,0.01,0.07
03-2018,2018,3,Navarra,VERDURAS DE HOJA,96.88,171.06,1.77,25.53,0.16,0.29
03-2018,2018,3,Navarra,BERENJENAS,57.35,128.72,2.24,31.73,0.1,0.22
03-2018,2018,3,Navarra,ZANAHORIAS,159.55,144.53,0.91,52.07,0.27,0.24
03-2018,2018,3,Navarra,CALABACINES,215.69,317.01,1.47,61.27,0.36,0.54
03-2018,2018,3,Navarra,OTR.HORTALIZAS/VERD.,773.99,1744.14,2.25,80.55,1.31,2.94
03-2018,2018,3,Navarra,BROCOLI,75.26,93.1,1.24,18.13,0.13,0.16
03-2018,2018,3,Navarra,ALCACHOFAS,155.82,247.13,1.59,25.22,0.26,0.42
03-2018,2018,3,Navarra,VERD./HORT. IV GAMA,300.24,903.98,3.01,59.66,0.51,1.53
03-2018,2018,3,Pais Vasco,TOTAL PATATAS,5096.2,4427.25,0.87,79.73,2.46,2.14
03-2018,2018,3,Pais Vasco,PATATAS FRESCAS,3848.69,2846.32,0.74,64.53,1.86,1.37
03-2018,2018,3,Pais Vasco,PATATAS CONGELADAS,87.91,123.36,1.4,7.57,0.04,0.06
03-2018,2018,3,Pais Vasco,PATATAS PROCESADAS,231.92,1457.58,6.28,45.71,0.11,0.7
03-2018,2018,3,Pais Vasco,T.HORTALIZAS FRESCAS,10433.0,20470.56,1.96,95.65,5.04,9.89
03-2018,2018,3,Pais Vasco,TOMATES,1653.68,3012.39,1.82,72.88,0.8,1.46
03-2018,2018,3,Pais Vasco,CEBOLLAS,1541.39,1909.39,1.24,80.11,0.74,0.92
03-2018,2018,3,Pais Vasco,AJOS,123.08,671.77,5.46,42.81,0.06,0.32
03-2018,2018,3,Pais Vasco,COLES,290.79,362.1,1.25,25.33,0.14,0.17
03-2018,2018,3,Pais Vasco,PEPINOS,108.18,185.95,1.72,13.93,0.05,0.09
03-2018,2018,3,Pais Vasco,JUDIAS VERDES,421.59,1172.46,2.78,30.69,0.2,0.57
03-2018,2018,3,Pais Vasco,PIMIENTOS,1022.92,2065.29,2.02,66.74,0.49,1.0
03-2018,2018,3,Pais Vasco,CHAMPIÑONES+O.SETAS,326.43,1326.54,4.06,53.39,0.16,0.64
03-2018,2018,3,Pais Vasco,LECHUGA/ESC./ENDIVIA,802.16,2221.74,2.77,66.98,0.39,1.07
03-2018,2018,3,Pais Vasco,ESPARRAGOS,95.62,266.56,2.79,9.5,0.05,0.13
03-2018,2018,3,Pais Vasco,VERDURAS DE HOJA,236.7,618.56,2.61,29.59,0.11,0.3
03-2018,2018,3,Pais Vasco,BERENJENAS,195.02,316.28,1.62,24.4,0.09,0.15
03-2018,2018,3,Pais Vasco,ZANAHORIAS,704.39,603.13,0.86,56.98,0.34,0.29
03-2018,2018,3,Pais Vasco,CALABACINES,895.89,1301.92,1.45,56.03,0.43,0.63
03-2018,2018,3,Pais Vasco,OTR.HORTALIZAS/VERD.,2015.16,4436.5,2.2,79.81,0.97,2.14
03-2018,2018,3,Pais Vasco,BROCOLI,365.36,587.71,1.61,28.57,0.18,0.28
03-2018,2018,3,Pais Vasco,ALCACHOFAS,300.71,491.39,1.63,23.31,0.15,0.24
03-2018,2018,3,Pais Vasco,VERD./HORT. IV GAMA,1145.5,3181.05,2.78,68.01,0.55,1.54
03-2018,2018,3,Valencia,TOTAL PATATAS,11369.7,9384.16,0.83,82.61,2.4,1.98
03-2018,2018,3,Valencia,PATATAS FRESCAS,7628.28,5265.36,0.69,65.08,1.61,1.11
03-2018,2018,3,Valencia,PATATAS CONGELADAS,359.33,478.58,1.33,11.55,0.08,0.1
03-2018,2018,3,Valencia,PATATAS PROCESADAS,676.42,3640.22,5.38,59.18,0.14,0.77
03-2018,2018,3,Valencia,T.HORTALIZAS FRESCAS,25737.24,46032.7,1.79,97.42,5.44,9.73
03-2018,2018,3,Valencia,TOMATES,4588.51,7224.62,1.57,75.55,0.97,1.53
03-2018,2018,3,Valencia,CEBOLLAS,2995.51,3201.16,1.07,66.22,0.63,0.68
03-2018,2018,3,Valencia,AJOS,381.37,1491.55,3.91,33.7,0.08,0.32
03-2018,2018,3,Valencia,COLES,458.99,540.5,1.18,19.96,0.1,0.11
03-2018,2018,3,Valencia,PEPINOS,738.23,1052.91,1.43,30.52,0.16,0.22
03-2018,2018,3,Valencia,JUDIAS VERDES,694.82,2244.31,3.23,38.83,0.15,0.47
03-2018,2018,3,Valencia,PIMIENTOS,1990.88,3652.77,1.83,62.94,0.42,0.77
03-2018,2018,3,Valencia,CHAMPIÑONES+O.SETAS,730.51,2424.26,3.32,45.02,0.15,0.51
03-2018,2018,3,Valencia,LECHUGA/ESC./ENDIVIA,1471.31,4083.64,2.78,58.82,0.31,0.86
03-2018,2018,3,Valencia,ESPARRAGOS,243.9,1005.35,4.12,15.62,0.05,0.21
03-2018,2018,3,Valencia,VERDURAS DE HOJA,912.13,1996.89,2.19,35.77,0.19,0.42
03-2018,2018,3,Valencia,BERENJENAS,876.65,1321.52,1.51,38.31,0.19,0.28
03-2018,2018,3,Valencia,ZANAHORIAS,1353.97,1116.17,0.82,52.9,0.29,0.24
03-2018,2018,3,Valencia,CALABACINES,1429.94,1947.63,1.36,51.11,0.3,0.41
03-2018,2018,3,Valencia,OTR.HORTALIZAS/VERD.,6870.53,12729.41,1.85,87.34,1.45,2.69
03-2018,2018,3,Valencia,BROCOLI,485.43,679.26,1.4,20.76,0.1,0.14
03-2018,2018,3,Valencia,ALCACHOFAS,2446.0,3263.37,1.33,49.8,0.52,0.69
03-2018,2018,3,Valencia,VERD./HORT. IV GAMA,2817.36,7750.49,2.75,71.63,0.6,1.64
03-2018,2018,3,Total Nacional,T.FRUTAS FRESCAS,323953.56,515564.86,1.59,95.65,7.1,11.3
03-2018,2018,3,Total Nacional,NARANJAS,97836.07,92153.76,0.94,61.18,2.14,2.02
03-2018,2018,3,Total Nacional,MANDARINAS,26847.89,45930.9,1.71,49.23,0.59,1.01
03-2018,2018,3,Total Nacional,LIMONES,9016.69,13863.91,1.54,36.48,0.2,0.3
03-2018,2018,3,Total Nacional,PLATANOS,52610.8,78924.6,1.5,80.65,1.15,1.73
03-2018,2018,3,Total Nacional,MANZANAS,44012.83,65063.12,1.48,67.94,0.96,1.43
03-2018,2018,3,Total Nacional,PERAS,23735.3,35569.06,1.5,52.37,0.52,0.78
03-2018,2018,3,Total Nacional,MELOCOTONES,206.52,412.55,2.0,0.77,0.0,0.01
03-2018,2018,3,Total Nacional,NECTARINAS,410.47,869.49,2.12,2.12,0.01,0.02
03-2018,2018,3,Total Nacional,ALBARICOQUES,135.18,215.65,1.6,0.81,0.0,0.0
03-2018,2018,3,Total Nacional,FRESAS/FRESON,24636.69,72994.2,2.96,62.58,0.54,1.6
03-2018,2018,3,Total Nacional,MELON,6721.64,10366.26,1.54,10.51,0.15,0.23
03-2018,2018,3,Total Nacional,SANDIA,2002.88,3676.57,1.84,4.23,0.04,0.08
03-2018,2018,3,Total Nacional,CIRUELAS,1396.01,4310.88,3.09,7.62,0.03,0.09
03-2018,2018,3,Total Nacional,CEREZAS,176.27,559.05,3.17,1.05,0.0,0.01
03-2018,2018,3,Total Nacional,UVAS,2654.99,9755.88,3.67,12.43,0.06,0.21
03-2018,2018,3,Total Nacional,KIWI,10792.71,29180.52,2.7,36.71,0.24,0.64
03-2018,2018,3,Total Nacional,AGUACATE,4471.08,16051.25,3.59,24.01,0.1,0.35
03-2018,2018,3,Total Nacional,PIÑA,7434.82,11612.44,1.56,17.41,0.16,0.25
03-2018,2018,3,Total Nacional,OTRAS FRUTAS FRESCAS,8854.73,24054.77,2.72,27.86,0.19,0.53
03-2018,2018,3,Total Nacional,POMELO,1539.83,2734.97,1.78,3.86,0.03,0.06
03-2018,2018,3,Total Nacional,FRUTAS IV GAMA,16980.36,29997.89,1.77,32.39,0.37,0.66
03-2018,2018,3,Andalucia,T.FRUTAS FRESCAS,51799.84,80538.85,1.55,94.6,5.96,9.27
03-2018,2018,3,Andalucia,NARANJAS,14820.42,13497.41,0.91,56.6,1.71,1.55
03-2018,2018,3,Andalucia,MANDARINAS,4211.98,6899.2,1.64,43.83,0.48,0.79
03-2018,2018,3,Andalucia,LIMONES,1316.04,2005.51,1.52,29.78,0.15,0.23
03-2018,2018,3,Andalucia,PLATANOS,9409.23,13449.58,1.43,82.49,1.08,1.55
03-2018,2018,3,Andalucia,MANZANAS,6958.18,10184.13,1.46,64.9,0.8,1.17
03-2018,2018,3,Andalucia,PERAS,3761.47,5420.69,1.44,46.42,0.43,0.62
03-2018,2018,3,Andalucia,MELOCOTONES,12.8,62.87,4.91,0.56,0.0,0.01
03-2018,2018,3,Andalucia,NECTARINAS,67.96,166.75,2.45,1.46,0.01,0.02
03-2018,2018,3,Andalucia,ALBARICOQUES,48.08,63.27,1.32,1.25,0.01,0.01
03-2018,2018,3,Andalucia,FRESAS/FRESON,4342.11,12335.98,2.84,63.96,0.5,1.42
03-2018,2018,3,Andalucia,MELON,1223.5,1879.33,1.54,11.63,0.14,0.22
03-2018,2018,3,Andalucia,SANDIA,353.05,648.46,1.84,4.1,0.04,0.07
03-2018,2018,3,Andalucia,CIRUELAS,251.48,698.06,2.78,7.95,0.03,0.08
03-2018,2018,3,Andalucia,UVAS,512.55,1795.82,3.5,13.57,0.06,0.21
03-2018,2018,3,Andalucia,KIWI,1412.13,3755.0,2.66,31.76,0.16,0.43
03-2018,2018,3,Andalucia,AGUACATE,740.07,2423.65,3.27,24.73,0.09,0.28
03-2018,2018,3,Andalucia,PIÑA,919.35,1509.77,1.64,14.4,0.11,0.17
03-2018,2018,3,Andalucia,OTRAS FRUTAS FRESCAS,1439.41,3743.36,2.6,28.46,0.17,0.43
03-2018,2018,3,Andalucia,POMELO,203.63,363.54,1.79,3.29,0.02,0.04
03-2018,2018,3,Andalucia,FRUTAS IV GAMA,3142.76,5435.95,1.73,34.49,0.36,0.63
03-2018,2018,3,Aragon,T.FRUTAS FRESCAS,9297.01,14668.82,1.58,96.37,7.08,11.17
03-2018,2018,3,Aragon,NARANJAS,2796.46,2657.1,0.95,66.58,2.13,2.02
03-2018,2018,3,Aragon,MANDARINAS,941.37,1614.98,1.72,50.62,0.72,1.23
03-2018,2018,3,Aragon,LIMONES,258.76,378.57,1.46,40.96,0.2,0.29
03-2018,2018,3,Aragon,PLATANOS,1365.17,2003.6,1.47,84.59,1.04,1.53
03-2018,2018,3,Aragon,MANZANAS,1259.53,1798.51,1.43,66.57,0.96,1.37
03-2018,2018,3,Aragon,PERAS,653.09,1011.35,1.55,50.9,0.5,0.77
03-2018,2018,3,Aragon,MELOCOTONES,3.92,30.43,7.76,0.18,0.0,0.02
03-2018,2018,3,Aragon,NECTARINAS,5.74,17.68,3.08,3.33,0.0,0.01
03-2018,2018,3,Aragon,ALBARICOQUES,9.1,15.72,1.73,2.48,0.01,0.01
03-2018,2018,3,Aragon,FRESAS/FRESON,618.56,1774.48,2.87,60.09,0.47,1.35
03-2018,2018,3,Aragon,MELON,168.64,288.15,1.71,12.34,0.13,0.22
03-2018,2018,3,Aragon,SANDIA,82.79,174.95,2.11,6.78,0.06,0.13
03-2018,2018,3,Aragon,CIRUELAS,34.6,100.54,2.91,9.52,0.03,0.08
03-2018,2018,3,Aragon,CEREZAS,6.11,24.92,4.08,1.14,0.0,0.02
03-2018,2018,3,Aragon,UVAS,62.24,237.72,3.82,10.78,0.05,0.18
03-2018,2018,3,Aragon,KIWI,426.02,1204.38,2.83,46.97,0.32,0.92
03-2018,2018,3,Aragon,AGUACATE,129.19,496.36,3.84,26.07,0.1,0.38
03-2018,2018,3,Aragon,PIÑA,310.82,474.55,1.53,18.71,0.24,0.36
03-2018,2018,3,Aragon,OTRAS FRUTAS FRESCAS,164.9,364.81,2.21,25.71,0.13,0.28
03-2018,2018,3,Aragon,POMELO,27.42,47.08,1.72,3.79,0.02,0.04
03-2018,2018,3,Aragon,FRUTAS IV GAMA,487.81,812.4,1.67,34.49,0.37,0.62
03-2018,2018,3,Asturias,T.FRUTAS FRESCAS,8089.5,13880.37,1.72,95.62,7.46,12.8
03-2018,2018,3,Asturias,NARANJAS,2023.88,2045.95,1.01,63.62,1.87,1.89
03-2018,2018,3,Asturias,MANDARINAS,795.22,1392.99,1.75,61.49,0.73,1.28
03-2018,2018,3,Asturias,LIMONES,201.68,306.7,1.52,32.22,0.19,0.28
03-2018,2018,3,Asturias,PLATANOS,1484.9,2250.57,1.52,78.37,1.37,2.08
03-2018,2018,3,Asturias,MANZANAS,1156.4,1790.42,1.55,65.91,1.07,1.65
03-2018,2018,3,Asturias,PERAS,589.52,962.0,1.63,54.33,0.54,0.89
03-2018,2018,3,Asturias,MELOCOTONES,13.99,10.32,0.74,1.09,0.01,0.01
03-2018,2018,3,Asturias,NECTARINAS,18.28,42.99,2.35,4.02,0.02,0.04
03-2018,2018,3,Asturias,FRESAS/FRESON,790.94,2340.83,2.96,70.25,0.73,2.16
03-2018,2018,3,Asturias,MELON,74.19,119.89,1.62,6.89,0.07,0.11
03-2018,2018,3,Asturias,SANDIA,31.33,53.85,1.72,3.98,0.03,0.05
03-2018,2018,3,Asturias,CIRUELAS,58.93,163.43,2.77,13.04,0.05,0.15
03-2018,2018,3,Asturias,UVAS,59.05,213.17,3.61,14.18,0.05,0.2
03-2018,2018,3,Asturias,KIWI,362.13,1009.96,2.79,45.79,0.33,0.93
03-2018,2018,3,Asturias,AGUACATE,59.94,249.99,4.17,18.91,0.06,0.23
03-2018,2018,3,Asturias,PIÑA,138.01,200.05,1.45,19.74,0.13,0.18
03-2018,2018,3,Asturias,OTRAS FRUTAS FRESCAS,231.12,727.28,3.15,28.74,0.21,0.67
03-2018,2018,3,Asturias,POMELO,77.96,130.31,1.67,5.12,0.07,0.12
03-2018,2018,3,Asturias,FRUTAS IV GAMA,369.08,664.61,1.8,35.05,0.34,0.61
03-2018,2018,3,Baleares,T.FRUTAS FRESCAS,7535.42,13008.17,1.73,95.94,7.31,12.63
03-2018,2018,3,Baleares,NARANJAS,2047.9,1885.5,0.92,52.03,1.99,1.83
03-2018,2018,3,Baleares,MANDARINAS,329.43,585.12,1.78,40.7,0.32,0.57
03-2018,2018,3,Baleares,LIMONES,122.78,161.75,1.32,23.01,0.12,0.16
03-2018,2018,3,Baleares,PLATANOS,1501.09,2359.06,1.57,89.72,1.46,2.29
03-2018,2018,3,Baleares,MANZANAS,1139.23,1684.9,1.48,76.25,1.11,1.64
03-2018,2018,3,Baleares,PERAS,535.5,820.53,1.53,50.4,0.52,0.8
03-2018,2018,3,Baleares,MELOCOTONES,2.92,10.79,3.7,1.35,0.0,0.01
03-2018,2018,3,Baleares,FRESAS/FRESON,654.84,2074.88,3.17,59.03,0.64,2.01
03-2018,2018,3,Baleares,MELON,52.01,99.51,1.91,9.5,0.05,0.1
03-2018,2018,3,Baleares,SANDIA,69.75,117.55,1.69,8.14,0.07,0.11
03-2018,2018,3,Baleares,CIRUELAS,43.49,141.52,3.25,9.89,0.04,0.14
03-2018,2018,3,Baleares,CEREZAS,4.57,7.03,1.54,1.2,0.0,0.01
03-2018,2018,3,Baleares,UVAS,136.31,614.04,4.5,19.36,0.13,0.6
03-2018,2018,3,Baleares,KIWI,275.69,742.99,2.7,39.44,0.27,0.72
03-2018,2018,3,Baleares,AGUACATE,204.51,808.86,3.96,40.76,0.2,0.79
03-2018,2018,3,Baleares,PIÑA,240.64,388.45,1.61,31.25,0.23,0.38
03-2018,2018,3,Baleares,OTRAS FRUTAS FRESCAS,174.77,505.69,2.89,29.87,0.17,0.49
03-2018,2018,3,Baleares,POMELO,32.95,65.3,1.98,7.24,0.03,0.06
03-2018,2018,3,Baleares,FRUTAS IV GAMA,260.51,500.2,1.92,24.98,0.25,0.49
03-2018,2018,3,Canarias,T.FRUTAS FRESCAS,15612.69,25998.64,1.67,96.33,7.14,11.89
03-2018,2018,3,Canarias,NARANJAS,4459.83,4476.56,1.0,52.45,2.04,2.05
03-2018,2018,3,Canarias,MANDARINAS,1105.49,1876.8,1.7,47.89,0.51,0.86
03-2018,2018,3,Canarias,LIMONES,525.45,750.38,1.43,38.4,0.24,0.34
03-2018,2018,3,Canarias,PLATANOS,2917.3,3682.69,1.26,75.27,1.33,1.68
03-2018,2018,3,Canarias,MANZANAS,2311.71,3589.03,1.55,65.34,1.06,1.64
03-2018,2018,3,Canarias,PERAS,1322.93,2203.25,1.67,51.93,0.61,1.01
03-2018,2018,3,Canarias,MELOCOTONES,34.44,58.67,1.7,1.99,0.02,0.03
03-2018,2018,3,Canarias,NECTARINAS,30.65,84.82,2.77,3.9,0.01,0.04
03-2018,2018,3,Canarias,ALBARICOQUES,8.48,23.26,2.74,1.09,0.0,0.01
03-2018,2018,3,Canarias,FRESAS/FRESON,562.67,2322.15,4.13,51.45,0.26,1.06
03-2018,2018,3,Canarias,MELON,143.81,309.95,2.16,7.39,0.07,0.14
03-2018,2018,3,Canarias,SANDIA,32.78,72.89,2.22,1.48,0.01,0.03
03-2018,2018,3,Canarias,CIRUELAS,24.14,63.52,2.63,4.02,0.01,0.03
03-2018,2018,3,Canarias,CEREZAS,16.08,78.41,4.88,4.3,0.01,0.04
03-2018,2018,3,Canarias,UVAS,178.16,636.46,3.57,14.78,0.08,0.29
03-2018,2018,3,Canarias,KIWI,502.01,1316.84,2.62,33.68,0.23,0.6
03-2018,2018,3,Canarias,AGUACATE,478.93,2018.43,4.21,38.2,0.22,0.92
03-2018,2018,3,Canarias,PIÑA,28.47,84.67,2.97,1.55,0.01,0.04
03-2018,2018,3,Canarias,OTRAS FRUTAS FRESCAS,929.37,2349.84,2.53,40.62,0.43,1.07
03-2018,2018,3,Canarias,POMELO,161.03,279.85,1.74,4.23,0.07,0.13
03-2018,2018,3,Canarias,FRUTAS IV GAMA,1028.97,1717.85,1.67,31.42,0.47,0.79
03-2018,2018,3,Cantabria,T.FRUTAS FRESCAS,3991.16,6067.56,1.52,95.99,7.17,10.9
03-2018,2018,3,Cantabria,NARANJAS,1306.24,1301.36,1.0,64.6,2.35,2.34
03-2018,2018,3,Cantabria,MANDARINAS,240.55,370.8,1.54,50.19,0.43,0.67
